id,userid,relation,landmark,geometry_type,geometry
5f3556329f3f3a0004cc04a7,89214246-697c-4d3e-b809-85cd473272f8,ENTRE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.879301001699766, -7.22382245679239],[-35.879201741807826, -7.22393953721291],[-35.877785276322676, -7.222941691747727],[-35.87787917081506, -7.222835254768114],[-35.879295636300206, -7.223806491278152],[-35.879301001699766, -7.22382245679239]]]}"
5f35565d9f3f3a0004cc04a8,89214246-697c-4d3e-b809-85cd473272f8,ENTRE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.8795581953785, -7.224088548613358],[-35.87951258948221, -7.224224255381729],[-35.880349591814344, -7.22476708204778],[-35.880832477775186, -7.225027851488877],[-35.8813341426345, -7.225211454372455],[-35.88185458639231, -7.225325873523042],[-35.88217382766643, -7.225389735361934],[-35.88218724116533, -7.225315229882344],[-35.88192165388687, -7.2252540289435006],[-35.88140121012908, -7.225163557975233],[-35.88102294945975, -7.225027851488877],[-35.88056420779693, -7.224809656660695],[-35.88007059103697, -7.224508973371202],[-35.8795581953785, -7.224088548613358]]]}"
5f3556779f3f3a0004cc04a9,89214246-697c-4d3e-b809-85cd473272f8,ENTRE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87039860127677, -7.232824256075494],[-35.87054883246458, -7.232914725509412],[-35.86999083090982, -7.233590584824472],[-35.86982450352331, -7.233486811215866],[-35.87038250507808, -7.232816273477511],[-35.87039860127677, -7.232824256075494]]]}"
5f35569d9f3f3a0004cc04aa,89214246-697c-4d3e-b809-85cd473272f8,ENTRE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.869781756021595, -7.233843366591763],[-35.86962079403463, -7.233710323573994],[-35.86877842630295, -7.234753379781853],[-35.86897158068727, -7.234891744199769],[-35.869781756021595, -7.233843366591763]]]}"
5f355c3a9f3f3a0004cc04ab,30d4a655-62aa-420a-b509-17f92f13c3b6,NA RUA - PERTO DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87754967930746, -7.222829932918466],[-35.87791713820451, -7.222462725142115],[-35.879700789055185, -7.223681428063765],[-35.87962032360329, -7.224322709286224],[-35.877552361489194, -7.222832593843297],[-35.87754967930746, -7.222829932918466]]]}"
5f355c6a9f3f3a0004cc04ac,30d4a655-62aa-420a-b509-17f92f13c3b6,NA RUA - PERTO DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87965250978405, -7.223649497024756],[-35.87938160942928, -7.223545721132423],[-35.879255546887954, -7.224077904943514],[-35.879609594876364, -7.224309404705786],[-35.87965250978405, -7.223649497024756]]]}"
5f355c8d9f3f3a0004cc04ad,30d4a655-62aa-420a-b509-17f92f13c3b6,NA RUA - PERTO DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.869760551285786, -7.23314622074307],[-35.87026480145109, -7.23368903668751],[-35.86930458039163, -7.234923674444046],[-35.86860184877828, -7.234295712558857],[-35.869760551285786, -7.233156864199244],[-35.869760551285786, -7.23314622074307]]]}"
5f355c9c9f3f3a0004cc04ae,30d4a655-62aa-420a-b509-17f92f13c3b6,NA RUA - PERTO DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.86970154328772, -7.233353768093024],[-35.87015751418186, -7.2337795059481245],[-35.86918120003204, -7.235056717104169],[-35.86861794186866, -7.234396825124799],[-35.86970154328772, -7.23334844636729],[-35.86970154328772, -7.233353768093024]]]}"
5f355caa9f3f3a0004cc04af,30d4a655-62aa-420a-b509-17f92f13c3b6,NA FRENTE DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87945671878495, -7.223827778630346],[-35.87933065624363, -7.2240486348502],[-35.87918313624845, -7.223942198131201],[-35.879319927516704, -7.223718680939763],[-35.87945671878495, -7.223827778630346]]]}"
5f355cbb9f3f3a0004cc04b0,30d4a655-62aa-420a-b509-17f92f13c3b6,NA FRENTE DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87930651797229, -7.224101853200285],[-35.879558643054935, -7.224232238131538],[-35.87962837977991, -7.223918249865984],[-35.87941916960495, -7.22382245679239],[-35.87930651797229, -7.224101853200285]]]}"
5f355ccb9f3f3a0004cc04b1,30d4a655-62aa-420a-b509-17f92f13c3b6,NA FRENTE DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.86999925282702, -7.233446898283126],[-35.87017895900296, -7.233731610459473],[-35.87007435391547, -7.2338486883116575],[-35.86983563974148, -7.233654445494841],[-35.86999925282702, -7.233446898283126]]]}"
5f355ce99f3f3a0004cc04b3,30d4a655-62aa-420a-b509-17f92f13c3b6,À DIREITA DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87933602060708, -7.22369739358243],[-35.879236779883065, -7.223984772821811],[-35.8790275697081, -7.223827778630346],[-35.87916167879462, -7.223633531504424],[-35.87933333842537, -7.223708037261205],[-35.87933602060708, -7.22369739358243]]]}"
5f355d059f3f3a0004cc04b5,30d4a655-62aa-420a-b509-17f92f13c3b6,À DIREITA DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.86992146955686, -7.233595906547356],[-35.87006630737028, -7.233854010031488],[-35.869980477554925, -7.234026965891887],[-35.86976053865303, -7.233835384011796],[-35.86992146955686, -7.233595906547356]]]}"
5f355d0e9f3f3a0004cc04b6,30d4a655-62aa-420a-b509-17f92f13c3b6,À DIREITA DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.869792723769685, -7.233782166808453],[-35.86997779430908, -7.233960444414954],[-35.86984100304085, -7.234117435084769],[-35.869650568137985, -7.2339710878519305],[-35.869792723769685, -7.233782166808453]]]}"
5f355d1b9f3f3a0004cc04b7,30d4a655-62aa-420a-b509-17f92f13c3b6,AO LADO DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87897124389177, -7.223870353331732],[-35.87915363224943, -7.223606922302583],[-35.879673975505106, -7.223982111903762],[-35.87963910714261, -7.224312065621902],[-35.87897124389177, -7.223870353331732]]]}"
5f355d2d9f3f3a0004cc04b8,30d4a655-62aa-420a-b509-17f92f13c3b6,AO LADO DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.879649837233764, -7.223867692413008],[-35.87959351141744, -7.224234899048112],[-35.87923141688384, -7.223950180885999],[-35.87932797542612, -7.2237559338126704],[-35.87964447287029, -7.223880997006435],[-35.879649837233764, -7.223867692413008]]]}"
5f355d399f3f3a0004cc04b9,30d4a655-62aa-420a-b509-17f92f13c3b6,AO LADO DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87013872627701, -7.233388359308734],[-35.87035061863369, -7.233609210854266],[-35.87000998155395, -7.234034948468459],[-35.869757856471296, -7.233819418851464],[-35.87013872627701, -7.233388359308734]]]}"
5f355d4a9f3f3a0004cc04ba,30d4a655-62aa-420a-b509-17f92f13c3b6,AO LADO DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.870111903395596, -7.233915209805053],[-35.86987855358506, -7.233675732382953],[-35.870023391398504, -7.233484150353795],[-35.8702433303004, -7.233795471109893],[-35.870111903395596, -7.233915209805053]]]}"
5f355d5f9f3f3a0004cc04bb,30d4a655-62aa-420a-b509-17f92f13c3b6,ENTRE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.879231407252384, -7.22404597393252],[-35.879386973792734, -7.223726663698492],[-35.87791713820451, -7.222712852210576],[-35.87773206766512, -7.2229603182165905],[-35.879231407252384, -7.22404597393252]]]}"
5f355d909f3f3a0004cc04bc,30d4a655-62aa-420a-b509-17f92f13c3b6,ENTRE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.88190019730967, -7.2255626944636235],[-35.88201553112409, -7.225248707122338],[-35.87967935083697, -7.22409653136556],[-35.879545241750456, -7.224381249435488],[-35.88190019730967, -7.225544068102008],[-35.88190019730967, -7.2255626944636235]]]}"
5f355db49f3f3a0004cc04bd,30d4a655-62aa-420a-b509-17f92f13c3b6,ENTRE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87056787797317, -7.232507612914004],[-35.870782452511605, -7.232733786623435],[-35.87014141107806, -7.23368903668751],[-35.86981954927041, -7.233414967934398],[-35.87056787797317, -7.232507612914004]]]}"
5f355dc29f3f3a0004cc04be,30d4a655-62aa-420a-b509-17f92f13c3b6,ENTRE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.8686018225851, -7.234974230659507],[-35.86878152876103, -7.235149846942921],[-35.86983294399931, -7.233957783555681],[-35.869610322915705, -7.233736932180677],[-35.8686018225851, -7.234974230659507]]]}"
5f356fef3a73860004160eb3,360e0181-ec6f-40a5-8fab-4171a1ad16d5,NA RUA - PERTO DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.88187325285454, -7.225057121518796],[-35.8818839837685, -7.225206132550795],[-35.88171228914514, -7.225206132550795],[-35.88171765460213, -7.225035834224501],[-35.88186788739755, -7.225062443342224],[-35.88187325285454, -7.225057121518796]]]}"
5f3573ce3a73860004160eb4,be29b7b6-a498-4e5c-8234-6aab5f002ddc,NA RUA - PERTO DE,Café Poético,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.87910516639841, -7.223718680939763],[-35.879040780914664, -7.223841083224957],[-35.878802018079064, -7.223694732662689],[-35.87887445174829, -7.223593617701076],[-35.87910516639841, -7.223718680939763]],[[-35.87863568891271, -7.223417996924531],[-35.878587399799876, -7.223497824558693],[-35.878356685149754, -7.223343491119928],[-35.878421070633514, -7.223255680691605],[-35.87863568891271, -7.223417996924531]]]]}"
5f3574413a73860004160eb5,be29b7b6-a498-4e5c-8234-6aab5f002ddc,NA RUA - PERTO DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87963896027773, -7.223907606192133],[-35.87963896027773, -7.223907606192133],[-35.879598783765275, -7.223902284355118],[-35.879632317871405, -7.224007390624557],[-35.87963896027773, -7.223907606192133],[-35.87963896027773, -7.223907606192133]]]}"
5f3574563a73860004160eb6,be29b7b6-a498-4e5c-8234-6aab5f002ddc,NA RUA - PERTO DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.8705033646846, -7.233609210854266],[-35.87010632086811, -7.234133400234579],[-35.869591236998055, -7.233768862506644],[-35.86999096354304, -7.233255316156859],[-35.870506047413095, -7.2336118717156],[-35.8705033646846, -7.233609210854266]]]}"
5f3574683a73860004160eb7,be29b7b6-a498-4e5c-8234-6aab5f002ddc,NA RUA - PERTO DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.870905773958086, -7.233210081476298],[-35.870905773958086, -7.233210081476298],[-35.87075287973264, -7.233437585264984],[-35.870477900062426, -7.233307202990766],[-35.87064422922879, -7.23313956858284],[-35.870905773958086, -7.233210081476298]]]}"
5f3574733a73860004160eb8,be29b7b6-a498-4e5c-8234-6aab5f002ddc,NA FRENTE DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.879370622630525, -7.223995416493831],[-35.87934379579955, -7.2240486348502],[-35.87916673871502, -7.22394485904948],[-35.879212344327705, -7.223878336087775],[-35.879370622630525, -7.223995416493831]]]}"
5f35747d3a73860004160eb9,be29b7b6-a498-4e5c-8234-6aab5f002ddc,NA FRENTE DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87953960843566, -7.224067261273442],[-35.87948863745678, -7.224152410627066],[-35.87927938817506, -7.224030008426182],[-35.879367916717314, -7.223952841804226],[-35.87953960843566, -7.224067261273442]]]}"
5f3574893a73860004160eba,be29b7b6-a498-4e5c-8234-6aab5f002ddc,NA FRENTE DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.8699318798024, -7.233747575622921],[-35.86982993784465, -7.233673071521988],[-35.869969437365775, -7.233500115525995],[-35.87006333127425, -7.233582602240051],[-35.8699318798024, -7.233744914762388],[-35.8699318798024, -7.233747575622921]]]}"
5f3574953a73860004160ebb,be29b7b6-a498-4e5c-8234-6aab5f002ddc,NA FRENTE DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.870074080495925, -7.233965766133474],[-35.87000701341845, -7.2340535744799075],[-35.869838004383226, -7.233920531524108],[-35.869910436826885, -7.233835384011796],[-35.8700874939114, -7.233955122696384],[-35.870074080495925, -7.233965766133474]]]}"
5f3574a33a73860004160ebc,be29b7b6-a498-4e5c-8234-6aab5f002ddc,À DIREITA DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.879257949940396, -7.223838422306055],[-35.879196248229114, -7.223955502722454],[-35.879000412362885, -7.223825117711368],[-35.87907821017276, -7.223739968296079],[-35.879257949940396, -7.223838422306055]]]}"
5f3574b03a73860004160ebd,be29b7b6-a498-4e5c-8234-6aab5f002ddc,À DIREITA DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87964155039341, -7.2240486348502],[-35.87953424306944, -7.224040652097133],[-35.87955033916804, -7.223859709656748],[-35.8796603291751, -7.223854387819173],[-35.87964155039341, -7.224051295767842],[-35.87964155039341, -7.2240486348502]]]}"
5f3574bb3a73860004160ebe,be29b7b6-a498-4e5c-8234-6aab5f002ddc,À DIREITA DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87007942737284, -7.2336118717156],[-35.86997748541509, -7.23351874155953],[-35.87011966761932, -7.233353768093024],[-35.87023770567566, -7.233444237420825],[-35.87007942737284, -7.2336118717156]]]}"
5f3574c83a73860004160ebf,be29b7b6-a498-4e5c-8234-6aab5f002ddc,À DIREITA DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.86993458097477, -7.233840705731791],[-35.869862148531105, -7.233928514102562],[-35.86971460096067, -7.233819418851464],[-35.86980849486913, -7.2337236278775325],[-35.86993458097477, -7.233840705731791]]]}"
5f3574d83a73860004160ec0,be29b7b6-a498-4e5c-8234-6aab5f002ddc,AO LADO DE,Café Poético,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.87958523727844, -7.223976790067625],[-35.879496708736184, -7.224149749710022],[-35.87931965165165, -7.2240566176031145],[-35.87943500702491, -7.223899623436584],[-35.87958523727844, -7.223976790067625]],[[-35.87927941140518, -7.223790525763342],[-35.879180152130516, -7.223958163640643],[-35.879021873827696, -7.223849065981535],[-35.87915869066573, -7.223700054502146],[-35.87930892091927, -7.223790525763342],[-35.87927941140518, -7.223790525763342]]]]}"
5f3574f43a73860004160ec1,be29b7b6-a498-4e5c-8234-6aab5f002ddc,AO LADO DE,Maria Pitanga,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.87945107989338, -7.22381713495437],[-35.87931694573844, -7.224030008426182],[-35.87905136011167, -7.22385172690036],[-35.87905136011167, -7.22385172690036],[-35.87916017138795, -7.2236907412830575],[-35.87917358480345, -7.223672114844295],[-35.87946063189503, -7.22381713495437],[-35.87945107989338, -7.22381713495437]],[[-35.87985078355627, -7.22404597393252],[-35.879708601352014, -7.224256186380129],[-35.879456429140724, -7.224101853200285],[-35.87959592866188, -7.223902284355118],[-35.87985078355627, -7.22404597393252]]]]}"
5f3575083a73860004160ec2,be29b7b6-a498-4e5c-8234-6aab5f002ddc,AO LADO DE,Niscar,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.87039866666161, -7.23360654999292],[-35.870251119091165, -7.233800792830347],[-35.87002309102776, -7.233617193438229],[-35.870178686647506, -7.233425611384225],[-35.87039866666161, -7.23360654999292]],[[-35.8701572251827, -7.233915209805053],[-35.869998946879875, -7.234090826500514],[-35.86977628418267, -7.233901905507163],[-35.869913101020714, -7.2337528973439476],[-35.8701572251827, -7.233915209805053]]]]}"
5f357e0c3a73860004160ee2,e2ee2ae3-ffd1-476a-9876-1ea32caa516d,NA FRENTE DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.86984904977709, -7.233473506905356],[-35.87005021391845, -7.2336145325769206],[-35.86995097294203, -7.233787488529073],[-35.86971762253807, -7.233601228270163],[-35.86983295664578, -7.233465524318849],[-35.86984904977709, -7.233473506905356]]]}"
5f35751a3a73860004160ec3,be29b7b6-a498-4e5c-8234-6aab5f002ddc,AO LADO DE,Localiza Hertz,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.87031552197481, -7.234005679020326],[-35.87017065708746, -7.234189278254447],[-35.869972138538145, -7.234021644174092],[-35.87011968610859, -7.2338779577699555],[-35.870312839291714, -7.234008339879344],[-35.87031552197481, -7.234005679020326]],[[-35.86995067707336, -7.2337502364834405],[-35.8698514177987, -7.233925853243085],[-35.8696314377846, -7.233771523367037],[-35.86976288925644, -7.2336118717156],[-35.86995067707336, -7.2337502364834405]]]]}"
5f35752a3a73860004160ec4,be29b7b6-a498-4e5c-8234-6aab5f002ddc,ENTRE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.879319795299104, -7.223641514264654],[-35.87918297846107, -7.22391558894754],[-35.87779066593276, -7.222997571152002],[-35.877997232531364, -7.22275276609167],[-35.8793117472498, -7.223649497024756],[-35.879319795299104, -7.223641514264654]]]}"
5f3575453a73860004160ec5,be29b7b6-a498-4e5c-8234-6aab5f002ddc,ENTRE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.88214151805766, -7.224860214008306],[-35.88189471121255, -7.225360465353566],[-35.87952858471938, -7.224136445124482],[-35.87978075693067, -7.223721341859352],[-35.88214151805766, -7.224860214008306]]]}"
5f35755c3a73860004160ec6,be29b7b6-a498-4e5c-8234-6aab5f002ddc,ENTRE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.8709512538679, -7.232289421698703],[-35.8702618043115, -7.232244186921352],[-35.869979851410086, -7.233598567408766],[-35.87082757926934, -7.233763540785809],[-35.8709512538679, -7.232289421698703]]]}"
5f3575693a73860004160ec7,be29b7b6-a498-4e5c-8234-6aab5f002ddc,ENTRE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.86964238564746, -7.233643802050408],[-35.869883827126344, -7.234125417659738],[-35.868507610696625, -7.234604371899734],[-35.86822324628817, -7.233909888085948],[-35.86964238564746, -7.233643802050408]]]}"
5f3579bf3a73860004160ec8,a901f179-105f-4ff9-954b-092792c7c97a,NA RUA - PERTO DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87957753955191, -7.223862370575522],[-35.87947294874521, -7.2240486348502],[-35.87759299604044, -7.222704869433936],[-35.87774854134268, -7.222523926458885],[-35.87957485773636, -7.223862370575522],[-35.87957753955191, -7.223862370575522]]]}"
5f3579e23a73860004160ec9,a901f179-105f-4ff9-954b-092792c7c97a,NA RUA - PERTO DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87953731231856, -7.224101853200285],[-35.87758495059377, -7.222712852210576],[-35.877764632236016, -7.2225159436789115],[-35.87963117586302, -7.223942198131201],[-35.87953731231856, -7.224101853200285]]]}"
5f357a0e3a73860004160eca,a901f179-105f-4ff9-954b-092792c7c97a,NA RUA - PERTO DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87145842676274, -7.231783856282414],[-35.867875521179876, -7.236211525746325],[-35.8675751578376, -7.2359560844578965],[-35.871115154371566, -7.231613560435795],[-35.87145842676274, -7.231783856282414]]]}"
5f357a223a73860004160ecb,a901f179-105f-4ff9-954b-092792c7c97a,NA RUA - PERTO DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.867875521179876, -7.236147665437777],[-35.8676180668865, -7.23591351089576],[-35.871179517944896, -7.23167742138581],[-35.87154424486053, -7.231890291153943],[-35.86789697570432, -7.236168952208297],[-35.867875521179876, -7.236147665437777]]]}"
5f357a323a73860004160ecc,a901f179-105f-4ff9-954b-092792c7c97a,NA FRENTE DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87935247164379, -7.224008721083505],[-35.879306880779346, -7.2240725831085095],[-35.87919960815711, -7.224003399247686],[-35.87926397173046, -7.223950180885999],[-35.87934978982825, -7.224006060165609],[-35.87935247164379, -7.224008721083505]]]}"
5f357a3f3a73860004160ecd,a901f179-105f-4ff9-954b-092792c7c97a,NA FRENTE DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87953208718498, -7.22404597393252],[-35.87944626908717, -7.224163054295154],[-35.87932558738716, -7.224091209530772],[-35.87940872366939, -7.223968807313298],[-35.87952672355386, -7.224051295767842],[-35.87953208718498, -7.22404597393252]]]}"
5f357a5e3a73860004160ece,a901f179-105f-4ff9-954b-092792c7c97a,NA FRENTE DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.869878870057306, -7.2337236278775325],[-35.86974477927951, -7.233630497744516],[-35.86988155187288, -7.233465524318849],[-35.87001027901956, -7.233566637070763],[-35.869878870057306, -7.233726288738192],[-35.869878870057306, -7.2337236278775325]]]}"
5f357a6c3a73860004160ecf,a901f179-105f-4ff9-954b-092792c7c97a,NA FRENTE DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.86991908194577, -7.233665088939017],[-35.86979303661463, -7.233819418851464],[-35.869664309467936, -7.233720967016848],[-35.86980376387685, -7.233545350177498],[-35.86992176376132, -7.23366774980002],[-35.86991908194577, -7.233665088939017]]]}"
5f357e1c3a73860004160ee3,e2ee2ae3-ffd1-476a-9876-1ea32caa516d,NA FRENTE DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.86996170089817, -7.233715645295453],[-35.86974176143695, -7.233566637070763],[-35.86961838076359, -7.2336704106610235],[-35.8699161036928, -7.234045591903667],[-35.87005825968602, -7.233992374725108],[-35.86999120497224, -7.233715645295453],[-35.86996170089817, -7.233715645295453]]]}"
5f357ab63a73860004160ed0,a901f179-105f-4ff9-954b-092792c7c97a,À DIREITA DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87921293185431, -7.223907606192133],[-35.87914320464986, -7.224008721083505],[-35.87898497753205, -7.223907606192133],[-35.87905738655207, -7.223798508520824],[-35.87921293185431, -7.223907606192133],[-35.87960984055662, -7.223843744143833],[-35.87959374966327, -7.224077904943514],[-35.87969297683886, -7.224077904943514],[-35.87969297683886, -7.223846405062684],[-35.8796286132655, -7.223846405062684],[-35.879521340643265, -7.22409653136556],[-35.87945429525436, -7.224189663464249],[-35.8792987499521, -7.224093870448172],[-35.87936847715657, -7.224014042919273],[-35.879521340643265, -7.22409653136556],[-35.87921293185431, -7.223907606192133]]]}"
5f357acd3a73860004160ed1,a901f179-105f-4ff9-954b-092792c7c97a,À DIREITA DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.879709087011676, -7.223830439549299],[-35.87968763248722, -7.224144427875856],[-35.8795723144183, -7.224112496869556],[-35.879601814389424, -7.223811813116287],[-35.879709087011676, -7.223830439549299],[-35.87954549626274, -7.224136445124482],[-35.879491859951635, -7.224221594465091],[-35.87937654188272, -7.224149749710022],[-35.87942749637828, -7.224051295767842],[-35.87954549626274, -7.224136445124482],[-35.879347041911615, -7.223998077411804],[-35.87927999652271, -7.224091209530772],[-35.87914054211379, -7.224003399247686],[-35.87921831476491, -7.223899623436584],[-35.879347041911615, -7.223998077411804],[-35.879709087011676, -7.223830439549299]]]}"
5f357ae63a73860004160ed2,a901f179-105f-4ff9-954b-092792c7c97a,À DIREITA DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.869876188241754, -7.233744914762388],[-35.869758188357295, -7.233888601208865],[-35.86966432481284, -7.23380611455075],[-35.86976891561952, -7.233641141189266],[-35.869878870057306, -7.233742253901831],[-35.87003173354402, -7.233555993624258],[-35.86995396089288, -7.233468185181034],[-35.87006659714624, -7.233324498600733],[-35.870181915215156, -7.233393681033983],[-35.87003173354402, -7.233555993624258],[-35.86988155187288, -7.233901905507163],[-35.86980914285286, -7.234005679020326],[-35.87007732440846, -7.234199921686003],[-35.87013364253514, -7.234130739376311],[-35.86988155187288, -7.233901905507163],[-35.870243596972934, -7.233489472077926],[-35.87034818777961, -7.233396341896589],[-35.87059223299523, -7.233590584824472],[-35.8704956876352, -7.233705001852459],[-35.870243596972934, -7.233489472077926],[-35.869876188241754, -7.233744914762388]]]}"
5f357aff3a73860004160ed3,a901f179-105f-4ff9-954b-092792c7c97a,À DIREITA DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.869860082003534, -7.233899244647533],[-35.870050490908, -7.2340535744799075],[-35.86997003644133, -7.234130739376311],[-35.869798400245735, -7.233989713866013],[-35.86985740018797, -7.233899244647533],[-35.86980912750797, -7.233816757991339],[-35.86972062759462, -7.233941818399663],[-35.86963212768126, -7.233888601208865],[-35.869717945779065, -7.2337502364834405],[-35.86980912750797, -7.233816757991339],[-35.869967354625764, -7.2336704106610235],[-35.86985740018797, -7.233577280517014],[-35.87004780909245, -7.233364411544287],[-35.87013094537469, -7.233449559145426],[-35.869967354625764, -7.2336704106610235],[-35.870332081541385, -7.233412307071907],[-35.87025699070582, -7.233521402421398],[-35.87047958139698, -7.233678393243892],[-35.87056271767922, -7.23359324568592],[-35.870332081541385, -7.233412307071907],[-35.869860082003534, -7.233899244647533]]]}"
5f357b143a73860004160ed4,a901f179-105f-4ff9-954b-092792c7c97a,AO LADO DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.879191477329876, -7.223907606192133],[-35.87914320464986, -7.224011382001402],[-35.878982295716504, -7.223883657925082],[-35.87901984113428, -7.223785203924954],[-35.879191477329876, -7.223907606192133],[-35.879381886234334, -7.224040652097133],[-35.879336295369896, -7.224144427875856],[-35.879566931507725, -7.224258847296562],[-35.87959374966327, -7.224149749710022],[-35.879381886234334, -7.224040652097133],[-35.87959106784771, -7.224051295767842],[-35.87969297683886, -7.224040652097133],[-35.87971443136329, -7.223721341859352],[-35.87961252237217, -7.223726663698492],[-35.87959106784771, -7.224051295767842],[-35.879191477329876, -7.223907606192133]]]}"
5f357b233a73860004160ed5,a901f179-105f-4ff9-954b-092792c7c97a,AO LADO DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.879322905571605, -7.223990094657847],[-35.8792370874738, -7.224088548613358],[-35.878979633180435, -7.223896962518039],[-35.87905204220043, -7.223801169439942],[-35.87932022375603, -7.223995416493831],[-35.879601814389424, -7.224067261273442],[-35.87972517790501, -7.2240646003558755],[-35.87972517790501, -7.223739968296079],[-35.879609859836094, -7.223708037261205],[-35.879601814389424, -7.224067261273442],[-35.879322905571605, -7.223990094657847]]]}"
