id,userid,relation,landmark,geometry_type,geometry,geom
5f353226f2e44000043e43e8,3,À DIREITA DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.870120508303444, -7.233428272246652],[-35.870018613083595, -7.233555993624258],[-35.8699837541926, -7.233516080697637],[-35.87007492359983, -7.233383037583407],[-35.870120508303444, -7.233428272246652]]]}",0103000020E61000000100000005000000005FDB1B60EF41C06C0B2DD207EF1CC07B0D19C55CEF41C0999A694D29EF1CC07E27AEA05BEF41C0ECBEE6D61EEF1CC02AF7769D5EEF41C08F7287F6FBEE1CC0005FDB1B60EF41C06C0B2DD207EF1CC0
5f35322ff2e44000043e43e9,3,NA FRENTE DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.869922000329765, -7.233673728613046],[-35.8697155339598, -7.2339183921993415],[-35.86957610212554, -7.233822654290065],[-35.86979865678406, -7.233564693711243],[-35.869922000329765, -7.233673728613046]]]}",0103000020E610000001000000050000005EBEA69A59EF41C0454F792A48EF1CC01B97AFD652EF41C05FB7914D88EF1CC095010C454EEF41C07FF5B4346FEF1CC0037FF88F55EF41C0CFF543952BEF1CC05EBEA69A59EF41C0454F792A48EF1CC0
5f353235f2e44000043e43ea,3,À DIREITA DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.8699274141978, -7.2336704106610235],[-35.86985769641581, -7.233627836883284],[-35.86995154727617, -7.233529385006901],[-35.87003467232394, -7.233542689315783],[-35.8699274141978, -7.2336704106610235]]]}",0103000020E61000000100000005000000CBEF10C859EF41C0F453CF4B47EF1CC0D0233B7F57EF41C04D65BB223CEF1CC0F05382925AEF41C0DD09BD5322EF1CC03A02D04B5DEF41C0205393D025EF1CC0CBEF10C859EF41C0F453CF4B47EF1CC0
5f353240f2e44000043e43eb,3,À DIREITA DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87929360552432, -7.2239878992943405],[-35.87928287999861, -7.224003855961395],[-35.8792051199372, -7.223961304848021],[-35.87922120822576, -7.223940029289858],[-35.87929360552432, -7.2239878992943405]]]}",0103000020E6100000010000000500000089A75FB18CF041C0FDAC78155DE51CC06CC366578CF041C0DB204E4461E51CC0924D1ACB89F041C02391BF1C56E51CC0BEA30F528AF041C0CA42F88850E51CC089A75FB18CF041C0FDAC78155DE51CC0
5f35324cf2e44000043e43ec,3,À DIREITA DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.8797736133517, -7.224304421709661],[-35.879746799537415, -7.2243256972506735],[-35.87963686289886, -7.224240595080617],[-35.87966367671315, -7.2242193195355835],[-35.8797736133517, -7.224304421709661]]]}",0103000020E610000001000000050000005A9DF86B9CF041C0605DEE0EB0E51CC00E630A8B9BF041C04C60B5A2B5E51CC0DA40D3F097F041C0313A99539FE51CC0267BC1D198F041C09625D2BF99E51CC05A9DF86B9CF041C0605DEE0EB0E51CC0
5f353257f2e44000043e43ed,3,À DIREITA DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87014190588275, -7.233399740889617],[-35.870010518192785, -7.23330400287033],[-35.869897900172795, -7.2334476098916385],[-35.87002124371849, -7.233546007268747],[-35.87014190588275, -7.233399740889617]]]}",0103000020E61000000100000005000000A0525ACF60EF41C02810785700EF1CC0326831815CEF41C0746A993EE7EE1CC0F50C7CD058EF41C07D41E7E30CEF1CC04F4C2ADB5CEF41C095523DAF26EF1CC0A0525ACF60EF41C02810785700EF1CC0
5f353259f2e44000043e43ee,3,AO LADO DE,Café Poético,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.87949476834158, -7.224112496869556],[-35.87944382073167, -7.224160393378161],[-35.879320473886594, -7.22408588769592],[-35.87935533277761, -7.224043313014839],[-35.87949476834158, -7.224112496869556]],[[-35.87921321576045, -7.223923571702808],[-35.87917031251, -7.223984772821811],[-35.87904696566494, -7.22389164068091],[-35.87906573583702, -7.223833100468226],[-35.87921321576045, -7.223923571702808]]]]}",0106000020E61000000100000001030000000200000005000000DD83D94893F041C0F5B712BF7DE51CC01D5B789D91F041C085785A4D8AE51CC0E805C3928DF041C0AF985CC576E51CC0E8EB2DB78EF041C01825399C6BE51CC0DD83D94893F041C0F5B712BF7DE51CC00500000079F3030F8AF041C07B1185384CE51CC01AEC1DA788F041C06349A8435CE51CC0E896689C84F041C0074AAAD943E51CC0223ADD3985F041C0DF17198134E51CC079F3030F8AF041C07B1185384CE51CC0
5f353261f2e44000043e43ef,3,À DIREITA DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.870015848679735, -7.233556715546649],[-35.869884460989766, -7.233716278811515],[-35.86976648020695, -7.233609903307876],[-35.869892505134054, -7.233455658783055],[-35.870015848679735, -7.233556715546649]]]}",0103000020E61000000100000005000000638AE8AD5CEF41C0D922DC7D29EF1CC0F49FBF5F58EF41C03127F85153EF1CC0ACD20D8254EF41C08CEA3A6F37EF1CC00B4B3AA358EF41C04D280E000FEF1CC0638AE8AD5CEF41C0D922DC7D29EF1CC0
5f353279f2e44000043e43f0,3,AO LADO DE,Café Poético,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.87907373224721, -7.223828332593051],[-35.8790335115258, -7.223881521499749],[-35.878891398310124, -7.223780462571673],[-35.87893161903153, -7.223727273653081],[-35.87907373224721, -7.223828332593051]],[[-35.879819156284206, -7.224325648626341],[-35.87979502385136, -7.224373518589973],[-35.87960464576998, -7.22424054645622],[-35.87965827339853, -7.224221930354387],[-35.879819156284206, -7.224325648626341]]]]}",0106000020E610000001000000010300000002000000050000002063F17C85F041C0189F214133E51CC0B10B8C2B84F041C0A014943241E51CC0253D6A837FF041C096EAA0B426E51CC09494CFD480F041C0BE402EC318E51CC02063F17C85F041C0189F214133E51CC005000000475103EA9DF041C03904729FB5E51CC00450931F9DF041C0C2BAF12BC2E51CC0F17E91E296F041C0D5DD55509FE51CC086F36DA498F041C01EAC076F9AE51CC0475103EA9DF041C03904729FB5E51CC0
5f353284f2e44000043e43f1,3,AO LADO DE,Maria Pitanga,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.87913544457182, -7.223878910678947],[-35.87908717970612, -7.223932099579691],[-35.878931659583294, -7.223846997335526],[-35.878979924449006, -7.223756576183486],[-35.87913544457182, -7.223873591788513],[-35.87913544457182, -7.223878910678947]],[[-35.87995594728879, -7.224416118288864],[-35.87987282446453, -7.224453350475774],[-35.879784338877414, -7.224315059480314],[-35.87993985900023, -7.224416118288864],[-35.87995594728879, -7.224416118288864]]]]}",0106000020E610000001000000010300000002000000060000005F989F8287F041C04F855E8340E51CC0D895BFED85F041C0A7E0D0744EE51CC025AA26D580F041C09E74B32538E51CC0ADAC066A82F041C05BE4A37120E51CC05F989F8287F041C0CAAD6C1E3FE51CC05F989F8287F041C04F855E8340E51CC00500000056C37F65A2F041C0D7FBC256CDE51CC06EDB36AC9FF041C095155F19D7E51CC07881F1C59CF041C07BDFD1D8B2E51CC02A6D8ADEA1F041C0D7FBC256CDE51CC056C37F65A2F041C0D7FBC256CDE51CC0
5f35328bf2e44000043e43f2,3,AO LADO DE,Maria Pitanga,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.87965837477702, -7.224221594465091],[-35.879634241698646, -7.224269490962131],[-35.87944922143104, -7.224149749710022],[-35.87948676177519, -7.224099192282935],[-35.87965837477702, -7.224221594465091]],[[-35.87965837477702, -7.223886318843705],[-35.87963960460495, -7.224165715212135],[-35.87960742716711, -7.224144427875856],[-35.879623515886024, -7.223880997006435],[-35.87965837477702, -7.223886318843705]]]]}",0106000020E61000000100000001030000000200000005000000F0A847A598F041C05F237D589AE51CC0CB44D6DA97F041C012B1C4E6A6E51CC0FD44C6CA91F041C0FFA4118387E51CC0718BAF0593F041C030A937427AE51CC0F0A847A598F041C05F237D589AE51CC005000000F0A847A598F041C079D2857442E51CC0B605D30798F041C0DDE17EB28BE51CC02F80E6F996F041C0D03AED1D86E51CC0F2C2DC8097F041C0A35A610F41E51CC0F0A847A598F041C079D2857442E51CC0
5f35329cf2e44000043e43f3,3,AO LADO DE,Niscar,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.86964585031856, -7.234019378134514],[-35.86972092899854, -7.23388374945408],[-35.869624399267124, -7.233798649084725],[-35.869490330195724, -7.233913002702336],[-35.869624399267124, -7.234035334447216],[-35.86964585031856, -7.234019378134514]],[[-35.87014995002702, -7.2333731469974],[-35.870031969244195, -7.233567282374483],[-35.869903262935644, -7.2334183566132175],[-35.87002124371849, -7.233301343480626],[-35.87013922450131, -7.23338112516524],[-35.87014995002702, -7.2333731469974]]]]}",0106000020E61000000100000001030000000200000006000000341C238E50EF41C03ADF9EC6A2EF1CC00559F10353EF41C070E2BB387FEF1CC0F65331DA4FEF41C0E7ABBEE968EF1CC07F308A754BEF41C0DFDCE2E386EF1CC0F65331DA4FEF41C0A33C6EF5A6EF1CC0341C238E50EF41C03ADF9EC6A2EF1CC006000000B5FDD41261EF41C04779C85EF9EE1CC06C3023355DEF41C023DBFC422CEF1CC0037F78FD58EF41C064C2BF3805EF1CC04F4C2ADB5CEF41C0D872218CE6EE1CC09719DCB860EF41C0825A3076FBEE1CC0B5FDD41261EF41C04779C85EF9EE1CC0
5f3532a8f2e44000043e43f4,3,AO LADO DE,Niscar,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.869897947691705, -7.2336970192700605],[-35.86980677828447, -7.233800792830347],[-35.869763875034025, -7.233760879925366],[-35.869865770253845, -7.233643802050408],[-35.869897947691705, -7.2336970192700605]],[[-35.870023975989916, -7.233553332762593],[-35.869989117098925, -7.233489472077926],[-35.870091012318746, -7.23337771585803],[-35.87013927847551, -7.233414967934398],[-35.870023975989916, -7.233553332762593]]]]}",0106000020E61000000100000001030000000200000005000000C118E2D058EF41C018C07B454EEF1CC0144919D455EF41C0DBF09B7969EF1CC0B641336C54EF41C05B7419035FEF1CC03793F5C257EF41C0DFE0225240EF1CC0C118E2D058EF41C018C07B454EEF1CC00500000069CE15F25CEF41C03C59D89A28EF1CC06CE8AACD5BEF41C0D6233ADD17EF1CC0ED396D245FEF41C0D4E66491FAEE1CC0390250B960EF41C055B3565504EF1CC069CE15F25CEF41C03C59D89A28EF1CC0
5f3538049f3f3a0004cc040a,4,NA FRENTE DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.879429638419865, -7.223867692413008],[-35.879367937027894, -7.223931554457936],[-35.879274043605314, -7.223878336087775],[-35.879335744997285, -7.223785203924954],[-35.87942159041223, -7.223843744143833],[-35.879429638419865, -7.223867692413008]]]}",0103000020E61000000100000006000000BE12802691F041C0EF2D86923DE51CC0C857E9208FF041C0D2C13B504EE51CC0D5C0460D8CF041C09C1ECF5C40E51CC0CB7BDD128EF041C0D7BED0F227E51CC0C11BFDE290F041C03E0C624B37E51CC0BE12802691F041C0EF2D86923DE51CC0
5f3532abf2e44000043e43f5,3,AO LADO DE,Localiza Hertz,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.86959487179554, -7.2340487020988045],[-35.869517111734126, -7.234189649498738],[-35.86935891022987, -7.234056680254698],[-35.86950906758984, -7.23395296421716],[-35.86961364146554, -7.234056680254698],[-35.86959487179554, -7.2340487020988045]],[[-35.870144554988286, -7.233378536500894],[-35.87004802525687, -7.233535440440405],[-35.86990054927833, -7.233447680616539],[-35.87001048591688, -7.233296095426068],[-35.870144554988286, -7.233378536500894]]]]}",0106000020E61000000100000001030000000200000006000000CA907FE24EEF41C011BE8476AAEF1CC0F01A33564CEF41C098A25669CFEF1CC035F61B2747EF41C0C26AEC8DACEF1CC0D96FB8124CEF41C0B875A85D91EF1CC0FF1FF37F4FEF41C0C26AEC8DACEF1CC0CA907FE24EEF41C011BE8476AAEF1CC005000000CC3B93E560EF41C0507077C8FAEE1CC0BD36D3BB5DEF41C00F981CEA23EF1CC020F6B4E658EF41C0E44CA6E80CEF1CC05418EC805CEF41C0CE8EF02BE5EE1CC0CC3B93E560EF41C0507077C8FAEE1CC0
5f3532b6f2e44000043e43f6,3,AO LADO DE,Localiza Hertz,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.86997031744825, -7.233963105274227],[-35.8699327771041, -7.234011000738311],[-35.86977725282119, -7.233867314330791],[-35.869796022993256, -7.233830062291749],[-35.86997031744825, -7.233963105274227]],[[-35.8699274141978, -7.233673071521988],[-35.869895236759945, -7.2336145325769206],[-35.869989087620326, -7.233484150353795],[-35.870080257027546, -7.2334974546640005],[-35.8699274141978, -7.233673071521988]]]]}",0106000020E610000001000000010300000002000000050000002AF7F62F5BEF41C05F7E360694EF1CC0B6B00DF559EF41C0164D6C94A0EF1CC0FBD56BDC54EF41C0CC9DCAE97AEF1CC03479E07955EF41C07575D92571EF1CC02AF7F62F5BEF41C05F7E360694EF1CC005000000CBEF10C859EF41C03C9260FE47EF1CC0426A24BA58EF41C01E27E5A538EF1CC0649A6BCD5BEF41C0979D177816EF1CC00F6A34CA5EEF41C0ACECEDF419EF1CC0CBEF10C859EF41C03C9260FE47EF1CC0
5f3532b9f2e44000043e43f7,3,ENTRE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87854524934709, -7.2234504495267355],[-35.87848625895566, -7.223514276267392],[-35.878239571864285, -7.2233547093988815],[-35.87829319949284, -7.223277585392249],[-35.87854524934709, -7.2234504495267355]]]}",0103000020E610000001000000050000003F00B52B74F041C0AEF9D331D0E41CC09819DC3C72F041C0BD072BEDE0E41CC0E69A7F276AF041C0661AD118B7E41CC07B0F5CE96BF041C01BC21CE1A2E41CC03F00B52B74F041C0AEF9D331D0E41CC0
5f3532c5f2e44000043e43f8,3,ENTRE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.879186172202935, -7.223912928029097],[-35.879159357671405, -7.223958163640643],[-35.87785348998562, -7.223024180389695],[-35.877901756142386, -7.2229603182165905],[-35.879186172202935, -7.223912928029097]]]}",0103000020E61000000100000005000000805A282C89F041C073253C6E49E51CC0E595384B88F041C0FD08F24955E51CC07715CF805DF041C0BAF6637360E41CC0C3DDB1155FF041C01D2FACB54FE41CC0805A282C89F041C073253C6E49E51CC0
5f3532c6f2e44000043e43f9,3,ENTRE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.88099661459344, -7.225020123601353],[-35.88098052630488, -7.225073312367814],[-35.880468382452136, -7.224863216703837],[-35.88051664731784, -7.224799390153697],[-35.88099661459344, -7.225020123601353]]]}",0103000020E6100000010000000500000064C83F7FC4F041C01F3DDFAC6BE61CC038724AF8C3F041C0E3494F9E79E61CC0A0E51D30B3F041C0EF43078B42E61CC027E8FDC4B4F041C0C67BB3CF31E61CC064C83F7FC4F041C01F3DDFAC6BE61CC0
5f3532d2f2e44000043e43fa,3,ENTRE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87065412918385, -7.2327876035786565],[-35.87032700064962, -7.233170555972025],[-35.870192931578224, -7.233069499121997],[-35.870514697349584, -7.2326971842161605],[-35.870678261616696, -7.232790262971387],[-35.87065412918385, -7.2327876035786565]]]}",0103000020E610000001000000060000006A7C319871EF41C05F23A1DF5FEE1CC0D54E0AE066EF41C0F2282143C4EE1CC05F2B637B62EF41C041B251C5A9EE1CC0E3E68D066DEF41C09C51B02B48EE1CC0AD7DA16272EF41C04B28199260EE1CC06A7C319871EF41C05F23A1DF5FEE1CC0
5f3532dff2e44000043e43fb,3,ENTRE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.86936121257653, -7.234341505500731],[-35.86913597653657, -7.2346473345104485],[-35.86898045641373, -7.234556915520434],[-35.869229824886546, -7.234267042753955],[-35.86936121257653, -7.234341505500731]]]}",0103000020E61000000100000005000000AB366C3A47EF41C059E23838F7EF1CC0348001D93FEF41C088430F6447F01CC07F9468C03AEF41C0F6D724B02FF01CC03A4C43EC42EF41C0AFA21CB3E3EF1CC0AB366C3A47EF41C059E23838F7EF1CC0
5f353336f2e44000043e43fc,3,ENTRE,Maria Pitanga,MultiPolygon,"{ ""type"": ""MultiPolygon"",  ""coordinates"":[[[[-35.87940651470452, -7.224059278520718],[-35.87937433726669, -7.224112496869556],[-35.88078746307862, -7.225014546929201],[-35.880833047782225, -7.224966650511115],[-35.87940651470452, -7.224059278520718]],[[-35.8808571808606, -7.224979955072203],[-35.88084377359484, -7.225049138783553],[-35.88145782636701, -7.225243385301112],[-35.88148195944539, -7.225179523441546],[-35.8808571808606, -7.224979955072203]],[[-35.881500729617464, -7.225187506174486],[-35.88147927799223, -7.2252540289435006],[-35.882152322733766, -7.225384413542374],[-35.88216572999955, -7.2253205517027315],[-35.881500729617464, -7.225187506174486]]]]}",0106000020E61000000100000001030000000300000005000000CB45866490F041C08672A6CB6FE51CC045C099568FF041C0F5B712BF7DE51CC02253C2A4BDF041C09FBDA0366AE61CC0F7BA2623BFF041C02A8B5AA85DE61CC0CB45866490F041C08672A6CB6FE51CC0050000001C1F98EDBFF041C0A329352561E61CC0CF3C207DBFF041C0F7450C4873E61CC058862C9CD3F041C0CF08B633A6E61CC07DEA9D66D4F041C027A4037695E61CC01C1F98EDBFF041C0A329352561E61CC005000000B78D1204D5F041C0E9F2B98D97E61CC0068A1F50D4F041C0156BFEFDA8E61CC0B11D085EEAF041C042C5F42BCBE61CC0010080CEEAF041C03AB8426EBAE61CC0B78D1204D5F041C0E9F2B98D97E61CC0
5f353349f2e44000043e43fd,3,ENTRE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.870855299030204, -7.232268134745211],[-35.87099741604734, -7.232387873845485],[-35.86998114530214, -7.2336145325769206],[-35.869836346831846, -7.2335027763879785],[-35.870855299030204, -7.232268134745211]]]}",0103000020E610000001000000050000000771BA2F78EF41C0CF88AAB2D7ED1CC07369E4D77CEF41C0039D3816F7ED1CC0CB9ACB8A5BEF41C01E27E5A538EF1CC0E84123CC56EF41C03F72105A1BEF1CC00771BA2F78EF41C0CF88AAB2D7ED1CC0
5f35335bf2e44000043e43fe,3,ENTRE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.868548801092366, -7.235085986484123],[-35.868698962468976, -7.23519242057709],[-35.86985466877817, -7.233771523367037],[-35.86973668483941, -7.233641141189266],[-35.868548801092366, -7.235085986484123]]]}",0103000020E61000000100000005000000FBD56B9B2CEF41C0F0C97E61BAF01CC0CBEF108731EF41C02D952A48D6F01CC06B56D56557EF41C0DD635ECD61EF1CC024C21C8853EF41C0CFA1919F3FEF1CC0FBD56B9B2CEF41C0F0C97E61BAF01CC0
5f353735f2e44000043e43ff,4,NA RUA - PERTO DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.879408395201736, -7.223849065981535],[-35.879346693809765, -7.223936876294594],[-35.879263531064055, -7.223883657925082],[-35.87930913644073, -7.223766577490084],[-35.87940571253253, -7.22381713495437],[-35.879408395201736, -7.223849065981535]]]}",0103000020E61000000100000006000000129C4C7490F041C0FB8586B038E51CC01CE1B56E8EF041C0F83660B54FE51CC0283E17B58BF041C09C96F3C141E51CC0210BA8338DF041C0F207D11023E51CC0149FCB5D90F041C05CA7AB5130E51CC0129C4C7490F041C0FB8586B038E51CC0
5f353767f2e44000043e4400,4,NA RUA - PERTO DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87959327986148, -7.223923571702808],[-35.87952889580028, -7.224051295767842],[-35.87935720497041, -7.223955502722454],[-35.87943768504691, -7.223849065981535],[-35.87959327986148, -7.223923571702808]]]}",0103000020E61000000100000005000000AA64398396F041C07B1185384CE51CC0B2AC216794F041C017CCEFB36DE51CC0C96CE2C68EF041C008CF5F9754E51CC0BE12006A91F041C0FB8586B038E51CC0AA64398396F041C07B1185384CE51CC0
5f3537adf2e44000043e4401,4,NA RUA - PERTO DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87009291992142, -7.233835384011796],[-35.87000707450649, -7.233790149389363],[-35.87006341056002, -7.233705001852459],[-35.87014657330575, -7.2337342713200945],[-35.87009828525986, -7.233819418851464],[-35.87009291992142, -7.233835384011796]]]}",0103000020E6100000010000000600000096C56D345FEF41C0BEE9FB8A72EF1CC0A2254E645CEF41C05F0457AF66EF1CC098E6E23C5EEF41C0C3782F5D50EF1CC08F8981F660EF41C0C7186D0958EF1CC096BF6F615FEF41C00C8C945B6EEF1CC096C56D345FEF41C0BEE9FB8A72EF1CC0
5f3537e2f2e44000043e4402,4,NA RUA - PERTO DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.870060727890824, -7.233838044871806],[-35.86994805578371, -7.233774184227416],[-35.86990781574548, -7.233824740571638],[-35.87002317052178, -7.233891262068558],[-35.870060727890824, -7.233838044871806]]]}",0103000020E610000001000000050000009BE961265EEF41C0D4238D3D73EF1CC0A86738755AEF41C0929FEF7F62EF1CC0B094A92359EF41C0E400B7C06FEF1CC09F1354EB5CEF41C0559EE53081EF1CC09BE961265EEF41C0D4238D3D73EF1CC0
5f35381b9f3f3a0004cc040c,4,NA FRENTE DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.879561066661594, -7.223942198131201],[-35.879493999931185, -7.224014042919273],[-35.879397423839386, -7.223947519967746],[-35.87947253857745, -7.22385172690036],[-35.879561066661594, -7.22391558894754],[-35.879561066661594, -7.223942198131201]]]}",0103000020E61000000100000006000000BE12007595F041C0E4AB841A51E51CC0C85D674293F041C069BBF0EF63E51CC0D5C9431890F041C08A20A97F52E51CC0CB755F8E92F041C0BCC2186339E51CC0BE12007595F041C08760CE204AE51CC0BE12007595F041C0E4AB841A51E51CC0
5f35382c9f3f3a0004cc040d,4,NA FRENTE DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.870146491850036, -7.233771523367037],[-35.87007405978119, -7.233838044871806],[-35.86997748368938, -7.233766201646239],[-35.870052598427456, -7.233678393243892],[-35.870157222526906, -7.2337502364834405],[-35.870146491850036, -7.233771523367037]]]}",0103000020E61000000100000006000000CE9CD2F560EF41C0DD635ECD61EF1CC0D8ED37965EEF41C0D4238D3D73EF1CC0E459146C5BEF41C047EC3B6860EF1CC0DB0530E25DEF41C0B00E836349EF1CC0CD90D64F61EF41C0BB83D4385CEF1CC0CE9CD2F560EF41C0DD635ECD61EF1CC0
5f3538379f3f3a0004cc040e,4,NA FRENTE DE,Localiza Hertz,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87006334705219, -7.233851349171579],[-35.86999628032178, -7.233923192383596],[-35.86991043490684, -7.233861992611126],[-35.869982866975704, -7.233771523367037],[-35.87006066438298, -7.233832723151784],[-35.87006334705219, -7.233851349171579]]]}",0103000020E61000000100000006000000CB845A3C5EEF41C0074563BA76EF1CC0D5CFC1095CEF41C0FC40B48F89EF1CC0E02FA23959EF41C0312BA88479EF1CC0D8DE3C995BEF41C0DD635ECD61EF1CC0CD87D9255EEF41C0A7AF6AD871EF1CC0CB845A3C5EEF41C0074563BA76EF1CC0
5f3538519f3f3a0004cc040f,4,NA RUA - PERTO DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87922162003337, -7.241809910996008],[-35.88074537614839, -7.230804654287279],[-35.884737187942704, -7.226972973899196],[-35.88355681348741, -7.222545213871472],[-35.87965084710801, -7.221267967342265],[-35.87851339536019, -7.221267967342265],[-35.87744032767353, -7.222630363511791],[-35.87922162003337, -7.2239288935395685],[-35.87939331086322, -7.223460571664503],[-35.87922162003337, -7.241809910996008]]]}",0103000020E6100000010000000A0000005FFD83558AF041C05D4E6E049DF71CC08D54B543BCF041C0BBB6270E58EC1CC06CE273113FF141C042E46F9A6BE81CC00F0BC16318F141C052D67DE4E2E31CC0221D226698F041C0B98CED1194E21CC0C0157F2073F041C0B98CED1194E21CC051C6F3F64FF041C0D984C936F9E31CC05FFD83558AF041C01487A99D4DE51CC0463DC3F58FF041C05FFA1CD9D2E41CC05FFD83558AF041C05D4E6E049DF71CC0
5f35385c9f3f3a0004cc0410,4,À DIREITA DE,Café Poético,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87941622507379, -7.22382245679239],[-35.87935988902023, -7.223894301599493],[-35.87941354240456, -7.223918249865984],[-35.87946183045047, -7.223865031494271],[-35.879429638419865, -7.223833100468226],[-35.87941622507379, -7.22382245679239]]]}",0103000020E61000000100000006000000C121FBB590F041C07F22D0B631E51CC0C76066DD8EF041C0B8853C8C44E51CC0C0247A9F90F041C09B9B60D34AE51CC0BAEE8B3492F041C091F1F3DF3CE51CC0BE12802691F041C0DF17198134E51CC0C121FBB590F041C07F22D0B631E51CC0
5f3538669f3f3a0004cc0411,4,À DIREITA DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87959594136142, -7.223950180885999],[-35.8795127786157, -7.22391558894754],[-35.879477903915884, -7.223990094657847],[-35.87953960530786, -7.2240193647549775],[-35.87959594136142, -7.223950180885999]]]}",0103000020E61000000100000005000000BBEB8C9996F041C0C75A3B3253E51CC0C548EEDF93F041C08760CE204AE51CC0CA6F61BB92F041C0CCBBCCA85DE51CC0C12AF8C094F041C05D2C155565E51CC0BBEB8C9996F041C0C75A3B3253E51CC0
5f3538819f3f3a0004cc0412,4,À DIREITA DE,Niscar,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87004455041982, -7.233795471109893],[-35.869974801020184, -7.233747575622921],[-35.86994260898958, -7.23380611455075],[-35.87001504105842, -7.233840705731791],[-35.870047233089025, -7.233792810249628],[-35.87004455041982, -7.233795471109893]]]}",0103000020E61000000100000006000000DE0EAD9E5DEF41C0C87A791468EF1CC0E75C93555BEF41C0684743865BEF1CC0EB8087475AEF41C0B566BEDE6AEF1CC0E02F22A75CEF41C0CD5D1EF073EF1CC0DC0B2EB55DEF41C0933FE86167EF1CC0DE0EAD9E5DEF41C0C87A791468EF1CC0
5f3538879f3f3a0004cc0413,4,NA RUA - PERTO DE,Maria Pitanga,Polygon,"{ ""type"": ""Polygon"",  ""coordinates"":[[[-35.87920138833863, -7.2399154081766905],[-35.88139044641937, -7.229570005267088],[-35.883922886159866, -7.223311560057051],[-35.88242059139856, -7.221480842014342],[-35.879158465631164, -7.221267967342265],[-35.87752740274746, -7.222587788693642],[-35.87924431104607, -7.22382245679239],[-35.87920138833863, -7.2399154081766905]]]}",0103000020E6100000010000000800000090C1CCAB89F041C096B37F62ACF51CC06330F366D1F041C00B0F436614EB1CC00C1F986224F141C01B0E1DC9ABE41CC0D8AF6E28F3F041C08E91B4DFCBE21CC096F1BC4388F041C0B98CED1194E21CC0741264D152F041C06DB6A30DEEE31CC08791DC138BF041C07F22D0B631E51CC090C1CCAB89F041C096B37F62ACF51CC0
